,lsh_id,real_id,lon,lat
675,675,1964418552,104.0984183,30.6683344
676,676,1964418551,104.0955194,30.6674335
677,677,5218239997,104.0518934,30.698366
678,678,5218239998,104.0523229,30.6983766
679,679,5218239999,104.0519257,30.6976768
680,680,5218240000,104.0519041,30.6972483
681,681,5218240001,104.0522953,30.6972505
682,682,1492633088,104.0645187,30.6201262
683,683,1492633091,104.0646114,30.6201406
684,684,4548142591,104.0721344,30.6229405
685,685,4548142597,104.0743645,30.6226398
686,686,1819305474,104.0816903,30.6228162
687,687,1947584007,104.092838,30.6826967
688,688,5218240008,104.0537409,30.6985323
689,689,4548142598,104.0747962,30.6199889
690,690,1159144966,104.0664013,30.6624743
691,691,1492633099,104.0646505,30.6218826
692,692,1159144963,104.0682994,30.6624675
693,693,4548142605,104.0746303,30.62264
694,694,4548142607,104.0807898,30.6210379
695,695,5218240020,104.050505,30.6980163
696,696,4550764057,104.1024878,30.6253733
697,697,4521001284,104.0838077,30.6537616
698,698,2317059615,104.0432778,30.6280214
699,699,1819305504,104.1058112,30.6322292
700,700,4550764070,104.1133379,30.6480684
701,701,6685885991,104.0793677,30.6312572
702,702,4550018600,104.0723956,30.6488358
703,703,6685885993,104.0788959,30.6333438
704,704,6685885994,104.0785296,30.6326301
705,705,6685885995,104.0786235,30.6328131
706,706,6685885996,104.0802233,30.6322335
707,707,6685885997,104.0806383,30.6330773
708,708,6685885998,104.0807993,30.63338
709,709,6685885999,104.0792857,30.6325732
710,710,6685886001,104.0800695,30.631904
711,711,1947584056,104.0834657,30.6834437
712,712,4550018616,104.0703341,30.648849
713,713,6685886012,104.0831132,30.6303448
714,714,6685886013,104.082812,30.6304458
715,715,4550018628,104.0555128,30.6522772
716,716,1159226949,104.0516388,30.6910736
717,717,4550018629,104.0575037,30.6487126
718,718,4550018635,104.0805194,30.6457388
719,719,4550018643,104.0232202,30.6227094
720,720,1445463636,104.0637335,30.6486735
721,721,671581781,104.0741736,30.6261761
722,722,4550018647,104.0570956,30.6506594
723,723,4572407388,104.0706753,30.6905488
724,724,4550018655,104.0188985,30.6277614
725,725,5218133609,104.1071122,30.6385827
726,726,1159497333,104.0429761,30.6883269
727,727,1469171331,104.0902112,30.6385917
728,728,4550018702,104.0198638,30.6474121
729,729,1947584145,104.0884885,30.6910589
730,730,5213253179,104.1082686,30.6639293
731,731,4550018717,104.0602401,30.6530717
732,732,4550018720,104.0550361,30.6451674
733,733,4550018724,104.0190031,30.6276569
734,734,4550018725,104.0170456,30.6297929
735,735,1159947942,104.0811722,30.648053
736,736,1159939760,104.02427,30.6707158
737,737,4438083261,104.0801489,30.6968655
738,738,4438083262,104.0785699,30.6968778
739,739,2729395902,104.0479659,30.6270622
740,740,5502355139,104.0145703,30.6325504
741,741,2729395909,104.0472898,30.6301413
742,742,1159939782,104.0252571,30.6695253
743,743,2729395912,104.0464809,30.6288987
744,744,4794975945,104.0639714,30.639873
745,745,4550018770,104.0181813,30.6473631
746,746,4550018771,104.0160895,30.6473923
747,747,1159939796,104.0270569,30.669535
748,748,3680077524,104.0162789,30.6577854
749,749,5213253192,104.1112784,30.6648012
750,750,4550018780,104.0580494,30.6501546
751,751,4447946461,104.1124894,30.6530097
752,752,5218240222,104.0510351,30.6992065
753,753,4550018781,104.0582788,30.6565834
754,754,4794975965,104.0552771,30.643202
755,755,4794975964,104.0562795,30.6425036
756,756,4550018782,104.0724094,30.6486413
757,757,4794975966,104.0564259,30.6469615
758,758,4794975972,104.0567283,30.6456471
759,759,4794975971,104.0574001,30.646479
760,760,4447946474,104.1119922,30.6532911
761,761,4447946475,104.1120403,30.6534173
762,762,2041530098,104.0880253,30.6903534
763,763,480012018,104.0693905,30.6214742
764,764,480012019,104.0687227,30.6214699
765,765,2917213941,104.08897,30.6489608
766,766,5789411062,104.0457026,30.6216571
767,767,2917213940,104.0896202,30.6502623
768,768,2917213942,104.0898704,30.6510134
769,769,2041530108,104.0851631,30.6918036
770,770,480012029,104.0684115,30.6201496
771,771,480012030,104.0686798,30.6200203
772,772,5256947454,104.0949131,30.6769809
773,773,5789411072,104.0473971,30.6257574
774,774,5789411073,104.0475493,30.6261403
775,775,480012034,104.0694296,30.6199758
776,776,4701464324,104.0646899,30.6230885
777,777,4550018823,104.020425,30.6474878
778,778,5789411084,104.0438528,30.6285674
779,779,5789411086,104.0436622,30.6280901
780,780,5789411087,104.0434767,30.6277295
781,781,5789411089,104.0429857,30.6274045
782,782,5789411090,104.0439952,30.6269041
783,783,480012049,104.068633,30.6204286
784,784,480012052,104.0690124,30.6203158
785,785,5789411093,104.0440801,30.6274434
786,786,5789411094,104.0442964,30.6277805
787,787,4550018836,104.0149227,30.6230217
788,788,4550018840,104.0558587,30.6461186
789,789,5789411097,104.044701,30.6281775
790,790,6572844833,104.0680847,30.6689471
791,791,6572844834,104.0632229,30.668913
792,792,6572844835,104.0662845,30.6689345
793,793,4550018852,104.0536902,30.6502087
794,794,1159169838,104.0870526,30.6340097
795,795,4550018865,104.0152825,30.6232731
796,796,4550018867,104.0155612,30.6314274
797,797,4550018876,104.0247735,30.621806
798,798,3613960004,104.0535936,30.6696875
799,799,3613960005,104.0536038,30.6700377
800,800,3613960006,104.0459975,30.6723991
801,801,3613960014,104.0496632,30.671382
802,802,4550018898,104.0191159,30.6277747
803,803,3613960020,104.0495155,30.6720396
804,804,1459005274,104.1026298,30.6577443
805,805,4550018912,104.0549957,30.651614
806,806,4550018914,104.0584699,30.6567046
807,807,4550018921,104.0264559,30.6209687
808,808,4550018923,104.0725574,30.648831
809,809,4550018924,104.0746407,30.648484
810,810,7089244013,104.0419228,30.6847186
811,811,7089244014,104.0419496,30.6838067
812,812,4550018925,104.0548289,30.6514365
813,813,4550018927,104.0783718,30.6468067
814,814,4550018931,104.0603723,30.6531037
815,815,4550018932,104.0572581,30.6488257
816,816,1457858421,104.0994336,30.6886239
817,817,6262777745,104.0692573,30.6254361
818,818,1159227282,104.0526292,30.6874998
819,819,6262777746,104.0668696,30.6254164
820,820,4550018961,104.0551296,30.6451526
821,821,1313998740,104.0864149,30.6354039
822,822,1313998737,104.0859298,30.6344001
823,823,1313998738,104.0879795,30.6313234
824,824,4550018971,104.0185474,30.6272685
825,825,1313998748,104.0883821,30.6367037
826,826,4550018980,104.0582477,30.6503912
827,827,1159481253,104.0682386,30.6737578
828,828,1159464872,104.024808,30.6777272
829,829,4550018984,104.0565919,30.6508866
830,830,1313998763,104.0886646,30.6346181
831,831,1313998770,104.0822137,30.6356923
832,832,4550018995,104.0516853,30.6489358
833,833,2500249525,104.0194619,30.6625929
834,834,2500249526,104.0192589,30.662989
835,835,4550019000,104.0594142,30.6520369
836,836,1313998779,104.0880906,30.6324772
837,837,2372052925,104.0999127,30.6338666
838,838,4102465470,104.0453964,30.6811188
839,839,4550019007,104.0571498,30.6508705
840,840,2500249537,104.0343739,30.6897185
841,841,4102465474,104.040021,30.6873991
842,842,4102465473,104.0419199,30.6858512
843,843,1313998789,104.0875847,30.6349883
844,844,4550019014,104.0561723,30.6470922
845,845,5650712524,104.0429236,30.6569059
846,846,1956554700,104.1086301,30.6784303
847,847,1313998800,104.0890481,30.6379687
848,848,1956554705,104.1099471,30.6750342
849,849,4550019031,104.0541084,30.6506528
850,850,4550019040,104.0286847,30.6206245
851,851,4550019045,104.0751154,30.6483897
852,852,4794992619,104.0676252,30.6398884
853,853,3691268079,104.042017,30.6288119
854,854,1457842162,104.1016679,30.6910516
855,855,4550019068,104.0532503,30.6529955
856,856,4550019071,104.0537008,30.6525654
857,857,4779165699,104.018516,30.6309187
858,858,1159170055,104.081274,30.6336168
859,859,4550019080,104.07257,30.6486159
860,860,4550019081,104.0727666,30.6488218
861,861,1159145482,104.0681124,30.6658005
862,862,4779165708,104.0258567,30.6364915
863,863,4779165709,104.0250186,30.6371683
864,864,4779165710,104.0255253,30.6362246
865,865,1458907151,104.0892966,30.6809466
866,866,4779165712,104.0250542,30.6366168
867,867,4779165713,104.0246969,30.6363545
868,868,1159145485,104.0662965,30.6658053
869,869,1964337171,104.1032295,30.6745296
870,870,4550019089,104.0206486,30.625716
871,871,4779165717,104.0242215,30.6368502
872,872,4779165718,104.025643,30.6370683
873,873,4550019087,104.0584956,30.6502695
874,874,4550019097,104.0549035,30.6516896
875,875,4779165722,104.0240344,30.6386009
876,876,4550019099,104.0583507,30.650057
877,877,5488650269,104.0398145,30.6293735
878,878,672360478,104.0907579,30.6772572
879,879,4779165730,104.027462,30.630515
880,880,4779165732,104.0281318,30.6320131
881,881,4779165736,104.0390582,30.6248795
882,882,4779165737,104.0412103,30.6238537
883,883,4779165739,104.0346867,30.6296717
884,884,5488650285,104.0671795,30.6225574
885,885,4779165742,104.0357876,30.6314375
886,886,5488650286,104.0693358,30.6224451
887,887,5488650288,104.067743,30.6227361
888,888,1159227442,104.051385,30.6926091
889,889,4779165747,104.0358252,30.619974
890,890,4719831092,104.0178962,30.6911442
891,891,4896843831,104.1022402,30.6284734
892,892,4896843834,104.1036892,30.6331035
893,893,4779165755,104.0310451,30.6265117
894,894,1159227452,104.0548298,30.6954177
895,895,4779165757,104.0307955,30.6259451
896,896,4779165758,104.0308368,30.6261734
897,897,4779165759,104.0309085,30.62614
898,898,4779165760,104.0516044,30.63338
899,899,672360506,104.0853545,30.6656137
900,900,4779165762,104.0528905,30.6318355
901,901,5529897026,104.0885307,30.652951
902,902,5529897028,104.0909637,30.6519543
903,903,5529897021,104.0871269,30.6524446
904,904,4779165766,104.0736822,30.6379987
905,905,4779165767,104.074272,30.6363316
906,906,5529897032,104.0916133,30.6531294
907,907,4779165769,104.0737457,30.6365283
908,908,5529897029,104.0886457,30.651366
909,909,2472036427,104.0626497,30.6639486
910,910,4779165771,104.0735001,30.6383748
911,911,2472036429,104.0639665,30.6639718
912,912,672360528,104.0917898,30.6495659
913,913,4779165778,104.0734961,30.636525
914,914,1492371540,104.0633598,30.6549652
915,915,5535434837,104.0577764,30.673243
916,916,4779165781,104.0730418,30.6360277
917,917,4779165783,104.0735452,30.6357363
918,918,5535434840,104.0569127,30.6744323
919,919,5535434841,104.0566995,30.6722262
920,920,5535434842,104.0573814,30.6733303
921,921,4779165787,104.0738243,30.6338618
922,922,4779165786,104.0737251,30.633853
923,923,4779165789,104.0737879,30.6357646
924,924,5529897053,104.0952231,30.6458165
925,925,4779165791,104.0734853,30.6368824
926,926,5529897056,104.0960658,30.6471677
927,927,5535434845,104.059615,30.6497267
928,928,4779165794,104.073728,30.6368945
929,929,5535434851,104.0586105,30.6500739
930,930,4779165796,104.0737808,30.6358728
931,931,5529897061,104.0924805,30.6489545
932,932,5535434854,104.0574196,30.6506998
933,933,5529897060,104.0917422,30.6492533
934,934,4779165800,104.0735412,30.6358011
935,935,6015592553,104.0971436,30.6749988
936,936,6015592554,104.0979726,30.6729993
937,937,5535434853,104.0593157,30.6497967
938,938,5529897063,104.0933612,30.6496046
939,939,672360556,104.0848249,30.641892
940,940,672360559,104.0858061,30.6425172
941,941,1504233588,104.1034693,30.6974964
942,942,2559969417,104.0289809,30.624884
943,943,672360587,104.0760066,30.6455209
944,944,2559969422,104.0276988,30.6229213
945,945,2399471758,104.1037145,30.639958
946,946,2559969425,104.0295577,30.6220613
947,947,3445794963,104.073468,30.6616463
948,948,3445794964,104.0718432,30.6623919
949,949,2559969429,104.0263199,30.6274906
950,950,2559969433,104.0295188,30.6259262
951,951,2559969435,104.0340879,30.6223513
952,952,3445794972,104.0782311,30.6613088
953,953,3445794973,104.0786846,30.6621836
954,954,2559969438,104.0294844,30.629164
955,955,2041527437,104.09545,30.6924172
956,956,4748183721,104.0168439,30.6242451
957,957,4748183722,104.0192515,30.6234372
958,958,1964394670,104.1057317,30.6705345
959,959,6303008943,104.0577873,30.6757283
960,960,4748183728,104.0190165,30.6258238
961,961,6303008945,104.0578915,30.6757306
962,962,1964394673,104.1062803,30.6683669
963,963,4748183730,104.0182104,30.6265602
964,964,1159227572,104.0527502,30.6954961
965,965,4748183731,104.0173584,30.6255167
966,966,3071355057,104.1145241,30.6266296
967,967,4748183735,104.0186132,30.6272299
968,968,3071355063,104.11311,30.623621
969,969,1159227581,104.052155,30.6926868
970,970,6303008964,104.0578316,30.6786728
971,971,6303008966,104.058073,30.6785613
972,972,6303008967,104.0580358,30.6784276
973,973,6303008969,104.0578003,30.6785352
974,974,6303008970,104.0577869,30.6782497
975,975,6303008971,104.0577388,30.6785631
976,976,2041522384,104.1068628,30.6685461
977,977,2559969494,104.0377433,30.6280465
978,978,1159497947,104.0420276,30.6902087
979,979,2559969500,104.0358338,30.6314071
980,980,2559969507,104.0353366,30.6290644
981,981,2559969510,104.0364826,30.626091
982,982,6563055854,104.0994133,30.694215
983,983,6563055855,104.1001863,30.6978
984,984,6563055856,104.0930493,30.6952525
985,985,6563055857,104.0974246,30.6968311
986,986,3582961906,104.0442319,30.638167
987,987,6563055859,104.1002222,30.6964602
988,988,6563055860,104.099917,30.6965506
989,989,2441160949,104.0339513,30.6330196
990,990,6341069044,104.0707714,30.6763727
991,991,1159149120,104.069601,30.6560176
992,992,6341069050,104.0830711,30.6706459
993,993,6341069051,104.0835154,30.6713412
994,994,672360698,104.0726291,30.6502109
995,995,2852759807,104.1106914,30.6654838
996,996,3582961924,104.0411616,30.6396378
997,997,6341069061,104.0834161,30.6666869
998,998,6341069062,104.0833231,30.6665509
999,999,672360710,104.0742827,30.6526626
1000,1000,1460291849,104.1088567,30.6477064
1001,1001,1460291850,104.1090314,30.6482326
1002,1002,1458972939,104.0895828,30.663856
1003,1003,1458579724,104.0950867,30.6826342
1004,1004,1458972938,104.0904453,30.6634737
1005,1005,1458972937,104.091843,30.6627757
1006,1006,1460291855,104.1096768,30.6498961
1007,1007,1507363091,104.0774134,30.6970398
1008,1008,3033991448,104.0291867,30.664365
1009,1009,1159137566,104.0896027,30.6541927
1010,1010,872835364,104.0582114,30.6587573
1011,1011,1159137575,104.09206,30.6581244
1012,1012,5488945451,104.0452501,30.6274277
1013,1013,2843289904,104.0585709,30.6882674
1014,1014,5488945457,104.0452345,30.6295449
1015,1015,5488945458,104.0452965,30.6298321
1016,1016,5488945459,104.0450455,30.6296334
1017,1017,1159227700,104.0522986,30.6955125
1018,1018,5488945460,104.0451893,30.6298664
1019,1019,1159227704,104.052333,30.6969306
1020,1020,2843289913,104.0600785,30.6854891
1021,1021,5488945466,104.0448566,30.6275073
1022,1022,5488945467,104.0445957,30.6269844
1023,1023,5488945468,104.0445678,30.6272121
1024,1024,3580184893,104.0359305,30.6754957
1025,1025,3580184894,104.038099,30.6747124
1026,1026,2912291130,104.0959037,30.6416863
1027,1027,5488945472,104.0428068,30.6279156
1028,1028,2912291131,104.0968024,30.6426396
1029,1029,6411610434,104.0393844,30.6680047
1030,1030,5488945474,104.044277,30.62735
1031,1031,1492609349,104.0643849,30.6226957
1032,1032,2843289926,104.0673334,30.6827855
1033,1033,5488945479,104.0430977,30.6283657
1034,1034,5488945478,104.0445388,30.6276622
1035,1035,2843289930,104.0694685,30.6819175
1036,1036,5488945483,104.0423595,30.6281232
1037,1037,2843289931,104.0684143,30.6849821
1038,1038,1469172045,104.0923756,30.6319422
1039,1039,5488945489,104.0427595,30.6279376
1040,1040,4989782355,104.0588924,30.6838674
1041,1041,4989782356,104.0589596,30.6837257
1042,1042,2843289939,104.0675352,30.6832029
1043,1043,1469172057,104.0919911,30.633796
1044,1044,2843289947,104.0565918,30.6965434
1045,1045,2843289948,104.0566543,30.6969222
1046,1046,4989782374,104.0604164,30.6839536
1047,1047,1457834346,104.1034244,30.6927811
1048,1048,1457834347,104.1084834,30.6947679
1049,1049,2180630915,104.0518201,30.6996188
1050,1050,6514796935,104.0190388,30.6722935
1051,1051,2180630923,104.0524556,30.6996117
1052,1052,2180630926,104.0518268,30.6985825
1053,1053,6514796943,104.0253597,30.6715789
1054,1054,6514796944,104.0256247,30.6716767
1055,1055,2180630928,104.0529965,30.6991222
1056,1056,1458981267,104.0955298,30.6610968
1057,1057,1458981269,104.09629,30.6644478
1058,1058,2180630938,104.0524452,30.6985888
1059,1059,2180630939,104.0511989,30.6990716
1060,1060,1469163942,104.088041,30.641846
1061,1061,5789428139,104.0371794,30.6926488
1062,1062,3076737452,104.0495723,30.6573334
1063,1063,5789428148,104.0348058,30.6937617
1064,1064,6449211835,104.1017978,30.6717999
1065,1065,1159145919,104.0698047,30.6690752
1066,1066,3034040769,104.0271049,30.6926111
1067,1067,3034040770,104.0310243,30.6960121
1068,1068,672360898,104.0756851,30.6549567
1069,1069,5602519494,104.0660514,30.6570583
1070,1070,5602519497,104.0648905,30.655102
1071,1071,5602519498,104.0726906,30.6507481
1072,1072,5602519500,104.0728524,30.6506833
1073,1073,3034040783,104.016822,30.6994514
1074,1074,3034040784,104.0148496,30.6981027
1075,1075,2534025680,104.0609746,30.6725277
1076,1076,3034040786,104.0174937,30.6998741
1077,1077,5211343339,104.0141564,30.6444063
1078,1078,5211343343,104.0136731,30.6475098
1079,1079,5211343344,104.0136879,30.6476004
1080,1080,1159490040,104.063742,30.6905691
1081,1081,1458588156,104.094166,30.6811354
1082,1082,4634806780,104.1108472,30.6511595
1083,1083,1458588160,104.0952077,30.6825273
1084,1084,4903112577,104.0746169,30.6533085
1085,1085,1159490053,104.0708542,30.6905462
1086,1086,5489142279,104.0163352,30.6733804
1087,1087,5489142285,104.0154571,30.6732975
1088,1088,1507338767,104.0742949,30.6968469
1089,1089,6258805264,104.0646428,30.6237736
1090,1090,6258805265,104.0664657,30.6238082
1091,1091,6258805266,104.0657785,30.6232842
1092,1092,6258805267,104.0657703,30.623795
1093,1093,3034376760,104.0876746,30.66683
1094,1094,432441915,104.026985,30.6285016
1095,1095,3034376764,104.0622918,30.6745274
1096,1096,432441916,104.0225239,30.6309832
1097,1097,3034376766,104.0613598,30.6770495
1098,1098,3034376767,104.0630297,30.679581
1099,1099,432441918,104.0256893,30.6265201
1100,1100,4794944066,104.0581489,30.6792291
1101,1101,432441922,104.027919,30.6267119
1102,1102,432441924,104.0289088,30.6348201
1103,1103,432441925,104.0313235,30.6328395
1104,1104,432441926,104.0327326,30.6316225
1105,1105,432441927,104.0323669,30.6346513
1106,1106,4794944069,104.0583524,30.679102
1107,1107,432441929,104.030292,30.6310438
1108,1108,3034376778,104.0622452,30.6783995
1109,1109,432441931,104.03195,30.6302643
1110,1110,3034376780,104.0654413,30.6790592
1111,1111,3034376775,104.0631079,30.6800987
1112,1112,3034376774,104.0635538,30.6799462
1113,1113,4794944071,104.0695732,30.6610655
1114,1114,4794944074,104.0695791,30.6608049
1115,1115,1159170636,104.0861607,30.6319546
1116,1116,4794944078,104.0639338,30.6460463
1117,1117,4794944084,104.0595186,30.6455207
1118,1118,4794944088,104.0695466,30.6451499
1119,1119,4794944089,104.0707094,30.6451373
1120,1120,3691342430,104.0173347,30.6556362
1121,1121,3680078444,104.0160315,30.6564108
1122,1122,1964427885,104.1054449,30.6681393
1123,1123,1964427886,104.1045921,30.6702081
1124,1124,3691342450,104.0171431,30.6587
1125,1125,3691342454,104.0161812,30.6559007
1126,1126,5628750457,104.0515838,30.639758
1127,1127,3680078462,104.0173902,30.6543343
1128,1128,4550568575,104.0641588,30.635786
1129,1129,5514165381,104.0514412,30.6361534
1130,1130,4548258434,104.0498454,30.6867275
1131,1131,4550568579,104.0639372,30.6357769
1132,1132,4550568578,104.0642603,30.6360201
1133,1133,5514165382,104.0521922,30.6375363
1134,1134,5488618118,104.0415934,30.6285953
1135,1135,5514165383,104.0483103,30.6344621
1136,1136,4548258441,104.0383998,30.6591067
1137,1137,4548258444,104.0385971,30.6540891
1138,1138,3562015375,104.0833159,30.6622139
1139,1139,1159176882,104.0509035,30.6280508
1140,1140,1492396690,104.0614397,30.6551622
1141,1141,4548258451,104.0303138,30.650178
1142,1142,4548258452,104.052184,30.6873691
1143,1143,1492396692,104.0633587,30.6551287
1144,1144,4548258454,104.019834,30.654175
1145,1145,2728372887,104.0741513,30.626927
1146,1146,3562015379,104.0814704,30.6631761
1147,1147,1492396694,104.0636505,30.6551256
1148,1148,1313065623,104.076713,30.6355359
1149,1149,2728372891,104.0726762,30.6269001
1150,1150,3562015382,104.0808192,30.6621508
1151,1151,3562015381,104.0827296,30.6613172
1152,1152,3562015383,104.0820836,30.6595006
1153,1153,5514165388,104.0514264,30.6328495
1154,1154,5514165389,104.0501931,30.6321843
1155,1155,2653571754,104.0835525,30.6744089
1156,1156,2653571755,104.0843438,30.6749678
1157,1157,5514165390,104.0507433,30.6330463
1158,1158,4548209327,104.0455858,30.6858952
1159,1159,2653571759,104.0872997,30.6727472
1160,1160,1313065650,104.0808098,30.6326198
1161,1161,4548209332,104.0428686,30.6847717
1162,1162,4548209334,104.0396551,30.6876123
1163,1163,4693674679,104.0643965,30.6223992
1164,1164,4548209336,104.0237382,30.6325431
1165,1165,5794794169,104.1170417,30.6665398
1166,1166,3541420733,104.0818843,30.691794
1167,1167,3541420734,104.0708692,30.6926848
1168,1168,3541420737,104.0828195,30.6932257
1169,1169,1964305089,104.1019925,30.6764466
1170,1170,5529709251,104.0818755,30.6672344
1171,1171,5529709252,104.0819034,30.6673916
1172,1172,5529709253,104.0828447,30.6688363
1173,1173,3541420742,104.067189,30.6927334
1174,1174,3034008263,104.1060467,30.6440404
1175,1175,5529709254,104.0792851,30.6665846
1176,1176,4548209353,104.0612864,30.676934
1177,1177,5529709258,104.075145,30.670552
1178,1178,5529709259,104.0760551,30.6719982
1179,1179,5529709260,104.0696043,30.6685505
1180,1180,5529709257,104.0750482,30.6704168
1181,1181,5529709261,104.0690019,30.66853
1182,1182,5529709255,104.0791991,30.6666241
1183,1183,5529709264,104.0700229,30.6689728
1184,1184,5529709256,104.0740964,30.6690166
1185,1185,4548209362,104.0203552,30.6475878
1186,1186,5514341246,104.0852509,30.6561076
1187,1187,5529709268,104.0690245,30.667676
1188,1188,4548209365,104.0849584,30.6231405
1189,1189,3541371606,104.0580243,30.6649966
1190,1190,1159155729,104.0965269,30.6452939
1191,1191,5529709270,104.0688429,30.6682598
1192,1192,5529709271,104.0706364,30.6673389
1193,1193,3541371610,104.0579992,30.6656401
1194,1194,4548209370,104.0537087,30.6626929
1195,1195,3541371612,104.0537893,30.6660437
1196,1196,4548209373,104.0200018,30.6520875
1197,1197,3541371613,104.0492802,30.6680667
1198,1198,6271183579,104.0355407,30.6430327
1199,1199,6271183580,104.0360502,30.6429025
1200,1200,4548209372,104.0971633,30.6289384
1201,1201,5529709275,104.0727386,30.6648124
1202,1202,5529709281,104.073974,30.6671803
1203,1203,4548209380,104.0325919,30.6407312
1204,1204,5529709282,104.0743759,30.6662048
1205,1205,5529709283,104.073911,30.6664192
1206,1206,1455098599,104.1053916,30.6960989
1207,1207,5529709288,104.0733584,30.6646062
1208,1208,5529709289,104.0785227,30.6689694
1209,1209,5529709290,104.0803019,30.6681304
1210,1210,5529709291,104.0767905,30.6697888
1211,1211,5529709292,104.0734141,30.6713471
1212,1212,5529709293,104.0854961,30.6696199
1213,1213,5529709294,104.0854466,30.665767
1214,1214,1159155733,104.0925105,30.6409198
1215,1215,5529709308,104.096436,30.6570857
1216,1216,3693431549,104.0350725,30.6475617
1217,1217,3693431551,104.0343744,30.6475601
1218,1218,5529709312,104.0948096,30.6568274
1219,1219,5529709311,104.0959503,30.6581864
1220,1220,5529709313,104.0950616,30.6572255
1221,1221,5529709315,104.0935151,30.657438
1222,1222,5529709314,104.0931037,30.6568412
1223,1223,5529709317,104.0940549,30.6581895
1224,1224,5529709318,104.0944825,30.6579798
1225,1225,5529709319,104.0941326,30.6582972
1226,1226,2696407816,104.1130503,30.6204241
1227,1227,5529709316,104.0942288,30.6584305
1228,1228,5529709320,104.0938317,30.6584637
1229,1229,2696407821,104.1093669,30.6199296
1230,1230,6252595991,104.0647673,30.620404
1231,1231,1159465753,104.0242009,30.6779072
1232,1232,2907351834,104.0945655,30.6424085
1233,1233,2907351833,104.0906516,30.644549
1234,1234,1159465756,104.0248418,30.6796725
1235,1235,6252595996,104.0662524,30.6221062
1236,1236,4989152045,104.114611,30.6641533
1237,1237,5800045375,104.0746748,30.6610825
1238,1238,5310712645,104.1104204,30.6595906
1239,1239,5310712648,104.1101173,30.6624015
1240,1240,5310712649,104.1095562,30.6638594
1241,1241,2472046174,104.0633002,30.6580274
1242,1242,5530209123,104.0835182,30.6532943
1243,1243,5530209124,104.0842016,30.653014
1244,1244,5530209125,104.0838454,30.6538229
1245,1245,3034393446,104.0380861,30.6755163
1246,1246,1313065832,104.0808135,30.6413566
1247,1247,2217790313,104.0581034,30.6616415
1248,1248,5530209130,104.0841251,30.6542775
1249,1249,3034393451,104.0422567,30.6701307
1250,1250,5529709421,104.0937681,30.6618691
1251,1251,5530209133,104.0854198,30.6549952
1252,1252,3034393455,104.0446842,30.6732922
1253,1253,3034393456,104.0457758,30.6734127
1254,1254,3034393457,104.0536828,30.6674911
1255,1255,3034393458,104.0442797,30.6821454
1256,1256,1072704370,104.0775199,30.6949138
1257,1257,5529709427,104.1016752,30.6616556
1258,1258,5529709428,104.0998961,30.6625072
1259,1259,3034393462,104.0465137,30.684558
1260,1260,3034393463,104.0455537,30.6859934
1261,1261,5529709424,104.0945205,30.6633289
1262,1262,5529709433,104.1029107,30.6617181
1263,1263,5529709434,104.1036001,30.661678
1264,1264,5529709426,104.0947289,30.6632337
1265,1265,5530209141,104.0832528,30.6570327
1266,1266,2080664445,104.098017,30.6202083
1267,1267,5514341244,104.0855451,30.6559757
1268,1268,5529709439,104.1017431,30.6626497
1269,1269,5529709440,104.1025255,30.6641818
1270,1270,5514341248,104.0817914,30.6617266
1271,1271,5514341249,104.0798767,30.6587562
1272,1272,5529709443,104.1020295,30.6630075
1273,1273,5529709444,104.1063758,30.6596207
1274,1274,5514341247,104.0807565,30.6601274
1275,1275,1072704390,104.0774176,30.6995821
1276,1276,5529709446,104.1066391,30.6612058
1277,1277,5514341250,104.0818607,30.6591618
1278,1278,5514341257,104.0872003,30.6635473
1279,1279,5529709450,104.1082625,30.6621835
1280,1280,5529709451,104.1082794,30.661239
1281,1281,5530209164,104.0743123,30.6556451
1282,1282,5514341253,104.0830656,30.6590368
1283,1283,5529709456,104.106415,30.6604434
1284,1284,5514341265,104.0863297,30.6557152
1285,1285,5529709458,104.1082508,30.6603382
1286,1286,5529709459,104.1064212,30.6605723
1287,1287,1159482260,104.0735432,30.6749827
1288,1288,5530209173,104.0725929,30.6603917
1289,1289,5529709462,104.1035903,30.6614918
1290,1290,5529709463,104.1036146,30.6619521
1291,1291,1313065877,104.0872624,30.6296185
1292,1292,5529709464,104.1048311,30.661917
1293,1293,5530209171,104.0738408,30.6596982
1294,1294,1313065875,104.086438,30.6418278
1295,1295,5530209174,104.0736308,30.6594044
1296,1296,5530209175,104.0741945,30.6591069
1297,1297,5530209176,104.0744909,30.6595188
1298,1298,5530209179,104.073,30.6585429
1299,1299,5530209180,104.073583,30.6582188
1300,1300,5530209177,104.0732192,30.6577738
1301,1301,671591330,104.0554058,30.6751212
1302,1302,4437994406,104.0962326,30.6899534
1303,1303,1301932970,104.0800728,30.6484527
1304,1304,1301932972,104.0745566,30.6530444
1305,1305,1301932975,104.0712822,30.6550718
1306,1306,5530209202,104.0753524,30.6592683
1307,1307,5530209203,104.0764566,30.6587257
1308,1308,1301932980,104.0727622,30.6534745
1309,1309,1301932981,104.0808431,30.6516301
1310,1310,5530209206,104.0724075,30.6601202
1311,1311,4296641706,104.0908873,30.6481522
1312,1312,5530209209,104.0708974,30.6605578
1313,1313,5530209210,104.0720471,30.6595926
1314,1314,1301932985,104.0793162,30.6532299
1315,1315,5530209212,104.0732396,30.6588757
1316,1316,1301932988,104.0675152,30.6532428
